ID	B1	B2	B3	val
2629	187	97	104	3
2630	193	105	116	3
2631	212	97	116	3
2632	218	105	116	3
2633	218	105	116	3
2634	212	90	116	3
2635	206	105	116	3
2636	206	90	104	3
2637	212	97	116	3
2638	224	112	116	3
2639	224	105	116	3
2640	212	105	127	3
2641	206	97	116	3
2642	199	97	116	3
2643	187	90	116	3
2644	181	82	104	3
2645	174	90	104	3
2646	168	82	104	3
2647	181	97	116	3
2648	193	105	116	3
2649	193	97	116	3
2650	193	112	127	3
2651	199	97	116	3
2652	206	105	127	3
2653	218	112	127	3
2654	224	112	127	3
2655	231	127	127	3
2656	237	120	139	3
2657	231	120	151	3
2658	218	112	139	3
2659	212	105	116	3
2660	212	112	116	3
2661	212	105	116	3
2662	206	112	139	3
2663	212	112	127	3
2664	212	112	127	3
2665	218	143	151	3
2666	218	143	139	3
2667	224	143	162	3
2668	218	143	162	3
2669	212	127	151	3
2670	206	112	139	3
2671	199	97	116	3
2672	181	97	116	3
2673	181	82	104	3
2674	174	82	104	3
2675	181	97	116	3
2676	193	97	104	3
2677	199	120	127	3
2678	206	120	127	3
2679	206	120	127	3
2680	193	112	127	3
2681	187	82	104	3
2682	187	82	104	3
2683	181	82	104	3
2684	212	105	116	3
2685	224	105	127	3
2686	224	112	127	3
2687	231	105	127	3
2688	206	97	127	3
2689	181	97	116	3
2690	168	90	104	3
2691	162	82	104	3
2692	162	82	104	3
2693	149	75	104	3
2694	149	75	93	3
2695	156	75	104	3
2696	143	75	93	3
2697	149	82	93	3
2698	156	82	104	3
2699	162	97	104	3
2700	174	90	104	3
2701	162	90	104	3
2702	149	82	104	3
2703	137	75	104	3
2704	131	90	93	3
2705	131	90	104	3
2706	143	97	93	3
2707	149	97	104	3
2708	156	90	104	3
2709	149	97	104	3
2710	149	82	104	3
2711	143	82	93	3
2712	149	82	93	3
2713	168	90	104	3
2714	181	105	104	3
2715	193	120	127	3
2716	193	105	116	3
2717	187	90	116	3
2718	181	82	116	3
2719	174	82	104	3
2720	174	75	104	3
2721	193	90	104	3
2722	212	97	104	3
2723	224	97	116	3
2724	231	120	127	3
2725	237	112	139	3
2726	237	120	127	3
2727	237	112	127	3
2728	231	105	127	3
2729	224	105	127	3
2730	218	82	116	3
2731	212	97	116	3
2732	206	97	116	3
2733	199	97	116	3
2734	187	105	104	3
2735	187	82	104	3
2736	181	97	104	3
2737	193	97	104	3
2738	187	90	104	3
2739	193	90	116	3
2740	199	90	104	3
2741	206	112	116	3
2742	224	105	116	3
2743	212	97	116	3
2744	212	105	116	3
2745	212	90	116	3
2746	212	97	116	3
2747	231	112	116	3
2748	224	112	116	3
2749	218	105	116	3
2750	212	97	127	3
2751	206	97	116	3
2752	199	82	104	3
2753	187	82	116	3
2754	187	97	116	3
2755	199	97	104	3
2756	212	120	151	3
2757	212	127	139	3
2758	212	120	139	3
2759	206	120	127	3
2760	212	105	116	3
2761	212	112	127	3
2762	218	105	116	3
2763	231	112	127	3
2764	237	127	139	3
2765	243	135	151	3
2766	243	135	139	3
2767	231	120	127	3
2768	224	112	127	3
2769	218	112	127	3
2770	206	97	116	3
2771	199	105	127	3
2772	206	105	116	3
2773	206	120	127	3
2774	212	143	139	3
2775	218	165	151	3
2776	224	180	197	3
2777	218	173	197	3
2778	218	143	174	3
2779	218	112	139	3
2780	199	90	116	3
2781	168	90	116	3
2782	162	75	104	3
2783	168	75	104	3
2784	181	90	104	3
2785	187	97	104	3
2786	199	120	127	3
2787	206	127	139	3
2788	199	127	139	3
2789	199	120	127	3
2790	199	97	116	3
2791	199	90	116	3
2792	199	90	104	3
2793	193	105	116	3
2794	206	105	116	3
2795	224	112	127	3
2796	224	105	127	3
2797	199	90	127	3
2798	181	97	116	3
2799	168	82	104	3
2800	162	90	104	3
2801	168	82	104	3
2802	162	75	104	3
2803	156	82	104	3
2804	156	67	104	3
2805	149	75	93	3
2806	149	75	104	3
2807	156	75	104	3
2808	174	90	104	3
2809	168	82	104	3
2810	149	82	93	3
2811	149	75	104	3
2812	137	82	104	3
2813	143	90	93	3
2814	156	82	104	3
2815	162	97	104	3
2816	168	90	104	3
2817	162	90	104	3
2818	156	90	104	3
2819	149	75	104	3
2820	143	75	81	3
2821	143	75	93	3
2822	156	82	93	3
2823	168	90	104	3
2824	174	82	104	3
2825	168	90	93	3
2826	168	75	104	3
2827	162	75	104	3
2828	168	90	93	3
2829	187	75	104	3
2830	206	112	116	3
2831	224	105	104	3
2832	231	105	116	3
2833	243	112	127	3
2834	243	112	127	3
2835	243	112	127	3
2836	243	105	127	3
2837	249	105	127	3
2838	243	105	127	3
2839	237	90	116	3
2840	231	105	127	3
2841	224	105	116	3
2842	224	97	116	3
2843	206	97	116	3
2844	199	82	104	3
2845	193	97	104	3
2846	193	90	104	3
2847	187	90	104	3
2848	187	97	104	3
2849	187	90	104	3
2850	193	120	116	3
2851	212	105	116	3
2852	224	105	116	3
2853	224	105	116	3
2854	218	97	116	3
2855	212	112	116	3
2856	224	120	116	3
2857	224	120	127	3
2858	218	112	127	3
2859	212	105	127	3
2860	212	112	127	3
2861	212	97	116	3
2862	206	97	116	3
2863	212	112	127	3
2864	218	120	139	3
2865	224	143	174	3
2866	231	143	151	3
2867	224	143	162	3
2868	224	135	151	3
2869	218	120	127	3
2870	218	120	127	3
2871	224	105	127	3
2872	231	120	127	3
2873	237	127	139	3
2874	243	127	139	3
2875	243	127	139	3
2876	249	120	139	3
2877	243	127	139	3
2878	231	120	127	3
2879	218	112	116	3
2880	218	112	116	3
2881	218	105	104	3
2882	218	127	127	3
2883	224	143	139	3
2884	224	165	162	3
2885	224	210	209	3
2886	224	188	221	3
2887	218	150	186	3
2888	212	112	151	3
2889	187	90	116	3
2890	168	82	104	3
2891	168	67	93	3
2892	187	90	104	3
2893	193	97	116	3
2894	199	105	116	3
2895	199	120	116	3
2896	206	127	139	3
2897	199	143	151	3
2898	199	127	139	3
2899	206	112	127	3
2900	206	105	116	3
2901	212	97	116	3
2902	156	97	104	3
2903	168	97	104	3
2904	193	105	116	3
2905	218	105	116	3
2906	199	97	116	3
2907	193	90	116	3
2908	193	90	116	3
2909	193	97	116	3
2910	187	90	104	3
2911	187	90	116	3
2912	168	90	104	3
2913	162	75	104	3
2914	156	90	93	3
2915	162	82	104	3
2916	162	82	104	3
2917	168	90	104	3
2918	156	82	104	3
2919	143	82	93	3
2920	143	75	93	3
2921	143	82	93	3
2922	162	90	93	3
2923	174	90	104	3
2924	181	105	116	3
2925	174	90	116	3
2926	168	90	104	3
2927	162	90	104	3
2928	156	75	104	3
2929	149	82	93	3
2930	156	75	93	3
2931	162	82	93	3
2932	174	82	93	3
2933	187	75	104	3
2934	193	90	93	3
2935	187	67	104	3
2936	174	82	104	3
2937	181	82	104	3
2938	193	82	104	3
2939	206	105	116	3
2940	218	97	116	3
2941	224	105	116	3
2942	237	105	116	3
2943	243	105	116	3
2944	243	112	127	3
2945	243	97	116	3
2946	249	105	127	3
2947	243	105	116	3
2948	237	97	116	3
2949	237	105	127	3
2950	237	97	116	3
2951	237	97	116	3
2952	218	97	116	3
2953	206	90	104	3
2954	193	90	104	3
2955	181	82	104	3
2956	187	90	104	3
2957	181	90	104	3
2958	174	90	104	3
2959	181	105	104	3
2960	199	97	104	3
2961	218	112	116	3
2962	231	112	116	3
2963	224	112	116	3
2964	224	120	127	3
2965	231	120	127	3
2966	224	127	151	3
2967	231	112	139	3
2968	224	105	127	3
2969	218	112	127	3
2970	218	97	127	3
2971	218	105	127	3
2972	224	120	139	3
2973	224	135	162	3
2974	224	143	174	3
2975	224	135	151	3
2976	224	143	162	3
2977	237	135	151	3
2978	237	127	139	3
2979	243	127	127	3
2980	249	112	139	3
2981	243	135	127	3
2982	237	143	139	3
2983	237	135	139	3
2984	237	135	127	3
2985	237	127	127	3
2986	237	135	139	3
2987	231	127	127	3
2988	231	127	127	3
2989	224	135	127	3
2990	231	127	116	3
2991	237	150	162	3
2992	231	150	162	3
2993	243	173	186	3
2994	231	203	209	3
2995	224	188	209	3
2996	212	135	162	3
2997	206	105	127	3
2998	174	97	116	3
2999	168	82	93	3
3000	174	67	93	3
3001	181	90	104	3
3002	193	90	116	3
3003	199	105	116	3
3004	206	127	116	3
3005	206	143	139	3
3006	206	158	174	3
3007	206	143	162	3
3008	199	127	151	3
3009	199	112	139	3
3010	193	90	116	3
3011	137	82	104	3
3012	137	82	104	3
3013	156	97	93	3
3014	181	97	104	3
3015	193	97	116	3
3016	206	105	127	3
3017	206	105	116	3
3018	212	112	116	3
3019	206	97	116	3
3020	193	105	116	3
3021	174	97	104	3
3022	162	90	104	3
3023	162	97	93	3
3024	162	97	104	3
3025	162	90	104	3
3026	149	82	104	3
3027	137	75	104	3
3028	137	90	93	3
3029	143	75	93	3
3030	143	82	93	3
3031	156	82	104	3
3032	162	90	104	3
3033	162	105	104	3
3034	162	82	104	3
3035	162	90	104	3
3036	162	82	104	3
3037	162	75	104	3
3038	156	82	93	3
3039	156	67	93	3
3040	156	82	93	3
3041	156	75	93	3
3042	174	75	104	3
3043	187	82	104	3
3044	193	75	104	3
3045	187	82	104	3
3046	193	82	104	3
3047	199	90	104	3
3048	206	97	104	3
3049	206	105	104	3
3050	206	105	116	3
3051	218	97	116	3
3052	218	97	116	3
3053	218	105	116	3
3054	218	97	116	3
3055	231	112	127	3
3056	237	105	116	3
3057	249	97	127	3
3058	243	105	116	3
3059	243	90	104	3
3060	243	105	116	3
3061	231	97	116	3
3062	218	97	116	3
3063	193	97	116	3
3064	187	82	104	3
3065	187	90	104	3
3066	181	82	104	3
3067	181	90	104	3
3068	181	97	116	3
3069	187	90	104	3
3070	199	112	127	3
3071	212	105	116	3
3072	218	112	127	3
3073	224	120	127	3
3074	231	120	127	3
3075	237	127	151	3
3076	243	120	127	3
3077	237	112	127	3
3078	224	112	127	3
3079	218	97	116	3
3080	218	112	104	3
3081	218	112	116	3
3082	212	127	116	3
3083	212	127	127	3
3084	212	120	139	3
3085	218	135	151	3
3086	224	127	139	3
3087	231	135	151	3
3088	237	135	151	3
3089	249	135	139	3
3090	249	143	139	3
3091	237	143	139	3
3092	231	143	151	3
3093	237	135	139	3
3094	237	127	139	3
3095	231	135	151	3
3096	231	135	139	3
3097	237	158	162	3
3098	231	173	174	3
3099	231	173	174	3
3100	237	188	197	3
3101	237	173	174	3
3102	237	195	197	3
3103	218	188	209	3
3104	212	150	186	3
3105	199	120	139	3
3106	181	97	127	3
3107	168	90	116	3
3108	162	82	93	3
3109	174	75	93	3
3110	174	105	104	3
3111	174	90	104	3
3112	168	105	116	3
3113	193	135	127	3
3114	199	158	151	3
3115	199	188	186	3
3116	199	180	186	3
3117	193	150	174	3
3118	187	112	139	3
3119	181	90	116	3
3120	143	82	104	3
3121	131	82	93	3
3122	137	97	93	3
3123	162	90	104	3
3124	187	105	116	3
3125	206	105	116	3
3126	199	112	116	3
3127	199	120	116	3
3128	193	105	116	3
3129	193	105	116	3
3130	181	90	104	3
3131	174	90	104	3
3132	174	97	104	3
3133	168	97	104	3
3134	156	90	104	3
3135	143	75	104	3
3136	131	75	93	3
3137	131	75	93	3
3138	131	67	93	3
3139	137	82	93	3
3140	149	75	104	3
3141	149	82	93	3
3142	149	90	104	3
3143	156	82	104	3
3144	162	90	93	3
3145	156	82	104	3
3146	156	82	93	3
3147	156	75	93	3
3148	149	67	93	3
3149	143	82	93	3
3150	143	67	93	3
3151	149	75	93	3
3152	162	75	93	3
3153	174	75	93	3
3154	187	90	104	3
3155	193	82	104	3
3156	193	90	104	3
3157	199	97	104	3
3158	199	97	104	3
3159	193	112	116	3
3160	187	90	116	3
3161	187	97	104	3
3162	187	105	104	3
3163	187	97	116	3
3164	193	105	116	3
3165	206	97	116	3
3166	218	105	127	3
3167	224	97	116	3
3168	231	97	116	3
3169	237	105	116	3
3170	237	97	116	3
3171	237	105	116	3
3172	231	97	104	3
3173	212	90	104	3
3174	206	90	116	3
3175	193	82	104	3
3176	187	90	104	3
3177	187	90	104	3
3178	181	90	104	3
3179	181	97	104	3
3180	181	97	104	3
3181	199	112	127	3
3182	206	120	127	3
3183	224	120	127	3
3184	237	135	127	3
3185	243	127	127	3
3186	243	127	139	3
3187	231	120	127	3
3188	218	105	116	3
3189	212	112	116	3
3190	199	105	116	3
3191	193	112	116	3
3192	199	112	116	3
3193	199	120	127	3
3194	206	135	127	3
3195	218	120	127	3
3196	231	135	151	3
3197	243	135	151	3
3198	249	135	151	3
3199	243	143	151	3
3200	243	135	139	3
3201	237	143	139	3
3202	231	143	139	3
3203	224	143	139	3
3204	218	143	139	3
3205	224	143	139	3
3206	237	180	186	3
3207	231	203	209	3
3208	237	210	221	3
3209	237	203	221	3
3210	231	195	209	3
3211	218	195	221	3
3212	212	173	197	3
3213	199	135	162	3
3214	181	112	127	3
3215	162	90	127	3
3216	156	82	93	3
3217	162	82	93	3
3218	174	82	104	3
3219	174	97	104	3
3220	174	82	104	3
3221	168	97	104	3
3222	181	112	127	3
3223	187	143	139	3
3224	199	173	162	3
3225	199	180	174	3
3226	193	158	174	3
3227	193	112	127	3
3228	199	97	116	3
3229	156	97	104	3
3230	149	82	104	3
3231	143	82	93	3
3232	143	90	93	3
3233	156	90	104	3
3234	174	105	104	3
3235	187	105	116	3
3236	193	112	127	3
3237	193	112	127	3
3238	199	112	116	3
3239	199	105	116	3
3240	199	97	116	3
3241	193	105	116	3
3242	193	105	116	3
3243	181	97	116	3
3244	168	90	104	3
3245	149	75	93	3
3246	131	75	93	3
3247	131	75	81	3
3248	131	75	93	3
3249	137	82	93	3
3250	143	82	104	3
3251	149	82	93	3
3252	156	82	104	3
3253	156	82	104	3
3254	156	90	104	3
3255	143	67	104	3
3256	149	75	93	3
3257	156	75	93	3
3258	149	67	93	3
3259	143	75	81	3
3260	143	60	93	3
3261	143	75	93	3
3262	149	75	93	3
3263	156	75	93	3
3264	168	90	93	3
3265	181	90	104	3
3266	187	97	127	3
3267	187	90	116	3
3268	187	97	116	3
3269	181	105	116	3
3270	174	97	104	3
3271	174	105	116	3
3272	187	97	116	3
3273	187	97	116	3
3274	187	105	116	3
3275	193	97	104	3
3276	193	97	116	3
3277	199	97	116	3
3278	199	90	104	3
3279	212	97	116	3
3280	224	90	116	3
3281	231	105	116	3
3282	237	97	104	3
3283	231	90	116	3
3284	224	90	116	3
3285	206	82	104	3
3286	181	90	93	3
3287	168	82	104	3
3288	162	82	93	3
3289	168	82	93	3
3290	174	82	93	3
3291	187	97	104	3
3292	193	105	104	3
3293	218	120	116	3
3294	231	127	127	3
3295	231	127	127	3
3296	237	135	139	3
3297	231	120	127	3
3298	218	112	127	3
3299	212	105	127	3
3300	199	97	116	3
3301	187	105	116	3
3302	187	97	104	3
3303	187	105	116	3
3304	193	112	116	3
3305	199	112	116	3
3306	206	120	127	3
3307	218	127	116	3
3308	231	135	139	3
3309	237	135	139	3
3310	237	127	139	3
3311	224	127	139	3
3312	218	143	151	3
3313	206	143	139	3
3314	212	150	139	3
3315	218	158	151	3
3316	224	188	186	3
3317	231	203	221	3
3318	237	210	244	3
3319	224	203	244	3
3320	218	188	221	3
3321	212	165	197	3
3322	199	135	174	3
3323	181	112	127	3
3324	174	97	104	3
3325	168	82	93	3
3326	168	82	81	3
3327	174	82	104	3
3328	181	90	116	3
3329	181	90	116	3
3330	174	82	104	3
3331	162	90	104	3
3332	168	97	104	3
3333	174	120	127	3
3334	187	135	139	3
3335	193	135	151	3
3336	206	143	162	3
3337	218	112	127	3
3338	156	90	104	3
3339	156	82	104	3
3340	162	90	93	3
3341	162	90	104	3
3342	156	97	104	3
3343	168	105	116	3
3344	181	97	116	3
3345	187	112	127	3
3346	212	120	127	3
3347	218	120	139	3
3348	218	112	139	3
3349	212	105	127	3
3350	212	120	127	3
3351	218	112	127	3
3352	193	97	116	3
3353	181	82	104	3
3354	162	75	104	3
3355	149	82	93	3
3356	137	75	93	3
3357	137	75	93	3
3358	149	90	93	3
3359	156	82	104	3
3360	168	90	93	3
3361	162	82	104	3
3362	156	82	104	3
3363	137	82	93	3
3364	131	67	93	3
3365	137	82	93	3
3366	137	75	93	3
3367	137	67	81	3
3368	137	75	81	3
3369	137	67	93	3
3370	143	75	81	3
3371	149	75	93	3
3372	156	75	93	3
3373	168	97	93	3
3374	181	112	116	3
3375	181	120	151	3
3376	174	112	116	3
3377	174	112	116	3
3378	168	112	127	3
3379	174	112	127	3
3380	187	112	139	3
3381	193	112	127	3
3382	193	112	127	3
3383	187	105	116	3
3384	181	90	104	3
3385	174	97	116	3
3386	168	90	104	3
3387	168	90	104	3
3388	187	90	104	3
3389	199	90	104	3
3390	212	97	104	3
3391	224	90	104	3
3392	237	97	116	3
3393	237	90	116	3
3394	224	82	104	3
3395	206	97	104	3
3396	187	82	104	3
3397	174	90	93	3
3398	174	90	93	3
3399	181	90	104	3
3400	181	97	104	3
3401	187	97	104	3
3402	193	112	116	3
3403	212	120	127	3
3404	218	127	127	3
3405	224	143	139	3
3406	237	127	139	3
3407	231	120	127	3
3408	231	112	127	3
3409	218	105	116	3
3410	206	105	116	3
3411	199	97	104	3
3412	193	97	104	3
3413	193	97	104	3
3414	199	105	104	3
3415	199	112	116	3
3416	206	120	116	3
3417	224	127	127	3
3418	224	127	127	3
3419	231	127	127	3
3420	224	135	139	3
3421	224	150	151	3
3422	218	158	162	3
3423	224	165	162	3
3424	224	180	174	3
3425	224	195	197	3
3426	231	218	221	3
3427	231	195	232	3
3428	218	173	197	3
3429	206	150	162	3
3430	199	127	139	3
3431	187	105	116	3
3432	168	97	104	3
3433	168	82	104	3
3434	168	75	104	3
3435	174	82	93	3
3436	181	75	104	3
3437	193	90	116	3
3438	193	90	104	3
3439	181	82	104	3
3440	174	82	104	3
3441	174	90	104	3
3442	174	112	116	3
3443	181	120	116	3
3444	187	127	139	3
3445	199	135	151	3
3446	212	112	127	3
3447	149	82	93	3
3448	162	75	104	3
3449	168	90	93	3
3450	168	90	104	3
3451	156	97	104	3
3452	162	105	104	3
3453	174	105	116	3
3454	193	127	127	3
3455	218	135	139	3
3456	224	135	151	3
3457	218	120	139	3
3458	224	112	127	3
3459	224	127	127	3
3460	218	105	116	3
3461	193	90	104	3
3462	187	82	104	3
3463	174	82	104	3
3464	168	82	93	3
3465	156	67	104	3
3466	156	82	93	3
3467	162	82	104	3
3468	168	82	104	3
3469	162	97	104	3
3470	156	82	104	3
3471	143	90	93	3
3472	131	82	93	3
3473	124	67	93	3
3474	124	75	81	3
3475	131	67	93	3
3476	124	75	81	3
3477	124	75	93	3
3478	131	75	93	3
3479	143	82	81	3
3480	156	67	93	3
3481	156	82	93	3
3482	168	97	104	3
3483	168	112	116	3
3484	168	120	139	3
3485	162	105	104	3
3486	162	112	116	3
3487	162	112	104	3
3488	174	120	127	3
3489	187	135	151	3
3490	193	127	151	3
3491	187	120	127	3
3492	174	97	116	3
3493	162	82	104	3
3494	162	90	104	3
3495	162	75	104	3
3496	168	82	104	3
3497	181	82	104	3
3498	187	90	104	3
3499	199	97	104	3
3500	212	90	104	3
3501	218	97	116	3
3502	231	97	116	3
3503	237	97	116	3
3504	237	97	116	3
3505	224	82	104	3
3506	212	97	104	3
3507	206	97	104	3
3508	193	97	104	3
3509	187	97	116	3
3510	181	90	104	3
3511	181	105	104	3
3512	181	112	116	3
3513	199	120	127	3
3514	218	135	127	3
3515	237	127	139	3
3516	243	135	139	3
3517	243	120	127	3
3518	237	112	127	3
3519	231	112	127	3
3520	218	97	116	3
3521	212	105	116	3
3522	218	97	116	3
3523	218	97	116	3
3524	224	112	127	3
3525	224	127	116	3
3526	218	135	139	3
3527	218	120	127	3
3528	224	120	139	3
3529	237	135	139	3
3530	237	150	151	3
3531	231	173	174	3
3532	231	188	174	3
3533	224	195	197	3
3534	224	203	221	3
3535	224	195	221	3
3536	218	158	197	3
3537	212	135	139	3
3538	193	112	127	3
3539	181	90	116	3
3540	168	75	93	3
3541	162	82	93	3
3542	162	75	104	3
3543	168	82	93	3
3544	168	82	93	3
3545	174	75	104	3
3546	187	90	104	3
3547	193	82	104	3
3548	187	82	104	3
3549	187	90	104	3
3550	181	90	104	3
3551	181	120	127	3
3552	181	112	127	3
3553	174	120	139	3
3554	181	127	139	3
3555	193	120	139	3
3556	149	82	104	3
3557	156	82	104	3
3558	162	90	93	3
3559	156	82	104	3
3560	149	97	93	3
3561	149	97	104	3
3562	162	97	116	3
3563	187	120	127	3
3564	206	120	139	3
3565	212	127	151	3
3566	212	112	127	3
3567	224	105	127	3
3568	218	112	127	3
3569	199	90	104	3
3570	187	90	116	3
3571	168	82	104	3
3572	168	82	104	3
3573	168	90	104	3
3574	168	75	104	3
3575	162	90	93	3
3576	162	82	104	3
3577	156	82	93	3
3578	156	90	93	3
3579	149	75	104	3
3580	137	90	93	3
3581	124	75	93	3
3582	124	67	81	3
3583	131	75	81	3
3584	131	75	93	3
3585	124	82	81	3
3586	131	75	93	3
3587	137	75	93	3
3588	156	82	93	3
3589	162	75	93	3
3590	168	90	93	3
3591	174	90	104	3
3592	168	97	104	3
3593	168	97	104	3
3594	168	105	104	3
3595	168	112	93	3
3596	174	112	116	3
3597	187	127	127	3
3598	193	135	139	3
3599	199	135	151	3
3600	199	127	139	3
3601	187	97	116	3
3602	168	82	116	3
3603	174	82	116	3
3604	181	75	104	3
3605	181	90	104	3
3606	174	82	104	3
3607	181	90	104	3
3608	193	90	116	3
3609	193	90	104	3
3610	199	105	116	3
3611	218	97	116	3
3612	231	105	116	3
3613	243	105	116	3
3614	237	105	116	3
3615	231	105	116	3
3616	224	105	116	3
3617	206	105	116	3
3618	206	97	116	3
3619	206	90	104	3
3620	199	105	104	3
3621	193	105	116	3
3622	206	120	127	3
3623	212	127	127	3
3624	231	135	127	3
3625	243	143	139	3
3626	249	120	139	3
3627	249	120	127	3
3628	243	112	127	3
3629	243	105	127	3
3630	237	112	127	3
3631	237	97	116	3
3632	237	112	127	3
3633	237	120	127	3
3634	231	127	127	3
3635	224	135	139	3
3636	224	127	127	3
3637	224	127	139	3
3638	243	143	139	3
3639	243	158	151	3
3640	237	188	186	3
3641	237	203	209	3
3642	218	203	232	3
3643	218	188	209	3
3644	212	158	174	3
3645	206	127	139	3
3646	199	105	104	3
3647	174	90	104	3
3648	168	82	104	3
3649	156	75	93	3
3650	149	82	93	3
3651	156	67	93	3
3652	156	82	93	3
3653	156	75	93	3
3654	162	75	93	3
3655	168	90	104	3
3656	168	75	104	3
3657	174	90	104	3
3658	187	97	104	3
3659	181	105	116	3
3660	181	127	127	3
3661	181	112	127	3
3662	174	105	116	3
3663	181	97	116	3
3664	193	105	104	3
3665	149	82	104	3
3666	149	82	104	3
3667	156	82	93	3
3668	149	75	104	3
3669	143	90	93	3
3670	149	82	104	3
3671	156	97	104	3
3672	168	105	104	3
3673	181	97	116	3
3674	193	112	139	3
3675	199	97	127	3
3676	199	97	127	3
3677	193	97	116	3
3678	181	82	104	3
3679	168	90	116	3
3680	156	75	104	3
3681	168	82	116	3
3682	168	82	116	3
3683	168	75	104	3
3684	162	90	93	3
3685	156	82	104	3
3686	149	82	93	3
3687	149	82	93	3
3688	143	82	104	3
3689	137	82	93	3
3690	137	67	93	3
3691	137	75	81	3
3692	143	75	93	3
3693	137	75	93	3
3694	137	82	81	3
3695	143	82	104	3
3696	149	90	93	3
3697	168	90	104	3
3698	168	90	104	3
3699	174	97	104	3
3700	181	90	104	3
3701	181	97	93	3
3702	187	105	104	3
3703	187	120	127	3
3704	187	135	139	3
3705	187	120	127	3
3706	193	120	116	3
3707	199	120	116	3
3708	206	120	127	3
3709	218	135	139	3
3710	212	105	127	3
3711	199	97	116	3
3712	193	90	104	3
3713	193	82	104	3
3714	187	90	104	3
3715	181	82	104	3
3716	174	90	104	3
3717	181	90	104	3
3718	187	90	104	3
3719	193	97	104	3
3720	206	97	104	3
3721	212	105	116	3
3722	231	105	116	3
3723	237	112	116	3
3724	237	120	127	3
3725	237	105	127	3
3726	231	112	127	3
3727	231	105	127	3
3728	224	105	116	3
3729	218	112	116	3
3730	206	112	116	3
3731	199	112	116	3
3732	199	120	116	3
3733	212	127	127	3
3734	231	135	139	3
3735	243	127	139	3
3736	255	127	139	3
3737	255	112	139	3
3738	255	112	139	3
3739	249	120	127	3
3740	243	105	127	3
3741	243	120	127	3
3742	243	127	127	3
3743	237	127	139	3
3744	231	135	139	3
3745	224	120	127	3
3746	224	135	139	3
3747	237	150	127	3
3748	237	173	174	3
3749	243	188	197	3
3750	231	188	197	3
3751	218	165	197	3
3752	206	135	151	3
3753	199	120	127	3
3754	187	105	116	3
3755	174	90	104	3
3756	162	82	104	3
3757	156	75	104	3
3758	149	75	93	3
3759	149	75	93	3
3760	149	67	104	3
3761	149	82	93	3
3762	149	75	93	3
3763	149	75	93	3
3764	156	82	93	3
3765	156	75	104	3
3766	156	90	104	3
3767	174	90	104	3
3768	174	105	116	3
3769	174	112	116	3
3770	174	112	116	3
3771	168	97	104	3
3772	174	90	104	3
3773	181	97	116	3
3774	162	75	104	3
3775	156	82	104	3
3776	156	82	104	3
3777	149	82	104	3
3778	149	90	104	3
3779	149	82	104	3
3780	149	90	104	3
3781	149	90	104	3
3782	156	90	104	3
3783	168	97	116	3
3784	181	90	104	3
3785	187	97	116	3
3786	181	90	116	3
3787	181	82	104	3
3788	174	90	104	3
3789	174	90	104	3
3790	187	90	116	3
3791	193	82	104	3
3792	181	82	104	3
3793	168	82	104	3
3794	156	75	104	3
3795	143	82	93	3
3796	143	75	93	3
3797	131	75	93	3
3798	131	82	93	3
3799	137	67	93	3
3800	149	75	93	3
3801	143	67	93	3
3802	137	75	93	3
3803	143	82	93	3
3804	156	82	104	3
3805	168	97	93	3
3806	181	90	104	3
3807	174	97	116	3
3808	187	97	116	3
3809	193	97	104	3
3810	199	105	116	3
3811	212	127	116	3
3812	218	150	162	3
3813	212	165	186	3
3814	206	143	151	3
3815	193	120	127	3
3816	199	105	104	3
3817	199	105	116	3
3818	212	112	116	3
3819	212	112	127	3
3820	206	105	116	3
3821	212	97	116	3
3822	206	90	116	3
3823	193	90	116	3
3824	187	82	104	3
3825	187	90	104	3
3826	187	82	104	3
3827	193	90	116	3
3828	193	97	104	3
3829	193	90	104	3
3830	199	105	116	3
3831	206	97	116	3
3832	224	112	127	3
3833	243	127	139	3
3834	243	112	151	3
3835	243	120	139	3
3836	243	112	139	3
3837	237	105	127	3
3838	212	112	116	3
3839	193	105	116	3
3840	187	112	116	3
3841	193	105	104	3
3842	193	112	116	3
3843	212	120	127	3
3844	231	127	127	3
3845	243	135	127	3
3846	249	127	139	3
3847	249	127	139	3
3848	249	120	139	3
3849	237	112	127	3
3850	231	120	127	3
3851	224	120	127	3
3852	212	127	139	3
3853	218	120	139	3
3854	212	112	127	3
3855	212	120	127	3
3856	224	143	116	3
3857	231	158	162	3
3858	237	158	186	3
3859	224	143	162	3
3860	212	127	139	3
3861	206	105	116	3
3862	199	105	116	3
3863	193	105	116	3
3864	181	90	104	3
3865	168	90	104	3
3866	156	75	104	3
3867	149	75	93	3
3868	143	75	93	3
3869	143	75	93	3
3870	143	82	93	3
3871	149	67	93	3
3872	156	75	93	3
3873	162	75	104	3
3874	162	75	104	3
3875	162	82	93	3
3876	168	75	104	3
3877	168	90	104	3
3878	168	90	104	3
3879	168	82	104	3
3880	162	90	104	3
3881	156	75	104	3
3882	156	90	104	3
3883	162	75	104	3
3884	156	90	104	3
3885	156	82	104	3
3886	149	90	104	3
3887	149	90	104	3
3888	149	90	104	3
3889	149	82	104	3
3890	149	82	104	3
3891	143	82	93	3
3892	156	90	93	3
3893	162	82	104	3
3894	174	97	104	3
3895	193	90	104	3
3896	199	97	116	3
3897	199	112	127	3
3898	206	112	139	3
3899	206	97	139	3
