ID	B1	B2	B3	val
5006	212	218	255	2
5007	218	240	244	2
5008	218	248	255	2
5009	212	225	255	2
5010	206	210	221	2
5011	206	195	209	2
5012	212	188	209	2
5013	206	188	209	2
5014	206	195	209	2
5015	212	188	221	2
5016	206	188	209	2
5017	199	195	209	2
5018	193	195	209	2
5019	199	195	221	2
5020	206	188	209	2
5021	218	203	209	2
5022	218	203	209	2
5023	212	195	209	2
5024	206	203	221	2
5025	212	195	221	2
5026	206	195	232	2
5027	206	210	232	2
5028	199	225	232	2
5029	199	218	232	2
5030	193	233	255	2
5031	187	233	244	2
5032	187	233	244	2
5033	181	225	244	2
5034	181	225	244	2
5035	174	218	232	2
5036	174	225	244	2
5037	193	240	255	2
5038	193	255	255	2
5039	187	248	255	2
5040	181	233	255	2
5041	181	233	255	2
5042	187	233	255	2
5043	187	225	244	2
5044	181	225	255	2
5045	187	240	255	2
5046	199	248	255	2
5047	212	255	255	2
5048	224	255	255	2
5049	224	255	255	2
5050	206	255	255	2
5051	193	240	255	2
5052	193	240	244	2
5053	199	255	255	2
5054	206	255	255	2
5055	218	255	255	2
5056	206	233	255	2
5057	193	195	232	2
5058	187	188	197	2
5059	193	203	221	2
5060	187	218	221	2
5061	193	225	221	2
5062	193	225	221	2
5063	187	218	232	2
5064	174	203	232	2
5065	174	203	209	2
5066	174	203	209	2
5067	187	203	221	2
5068	199	225	209	2
5069	212	240	244	2
5070	212	240	244	2
5071	206	225	221	2
5072	206	233	232	2
5073	206	218	221	2
5074	218	255	232	2
5075	243	255	255	2
5076	243	255	255	2
5077	243	255	255	2
5078	243	255	255	2
5079	237	240	255	2
5080	231	210	244	2
5081	231	188	197	2
5082	231	195	209	2
5083	187	218	232	2
5084	187	225	244	2
5085	199	240	255	2
5086	218	240	255	2
5087	224	233	255	2
5088	218	225	244	2
5089	199	233	255	2
5090	193	240	255	2
5091	193	255	255	2
5092	218	255	255	2
5093	237	255	255	2
5094	224	255	255	2
5095	231	255	255	2
5096	224	255	255	2
5097	218	255	255	2
5098	206	255	255	2
5099	199	233	255	2
5100	193	218	232	2
5101	193	210	221	2
5102	193	195	232	2
5103	187	180	197	2
5104	181	173	197	2
5105	181	180	186	2
5106	199	203	197	2
5107	206	225	244	2
5108	212	240	255	2
5109	199	225	244	2
5110	206	203	232	2
5111	206	188	197	2
5112	206	173	197	2
5113	212	180	197	2
5114	212	180	197	2
5115	212	180	209	2
5116	212	180	209	2
5117	212	180	209	2
5118	206	188	209	2
5119	193	188	221	2
5120	199	188	221	2
5121	206	188	209	2
5122	212	188	209	2
5123	224	188	209	2
5124	212	188	209	2
5125	206	195	221	2
5126	206	203	221	2
5127	199	203	232	2
5128	199	210	232	2
5129	199	218	232	2
5130	199	218	244	2
5131	193	218	232	2
5132	193	218	232	2
5133	181	218	221	2
5134	168	210	221	2
5135	168	210	221	2
5136	174	233	232	2
5137	181	225	244	2
5138	199	240	255	2
5139	206	255	255	2
5140	193	255	255	2
5141	181	240	255	2
5142	187	233	255	2
5143	199	233	244	2
5144	193	233	244	2
5145	193	233	255	2
5146	199	240	255	2
5147	199	248	255	2
5148	212	255	255	2
5149	218	255	255	2
5150	218	255	255	2
5151	206	255	255	2
5152	193	240	255	2
5153	199	240	255	2
5154	206	255	255	2
5155	212	248	255	2
5156	218	255	255	2
5157	218	233	255	2
5158	199	203	221	2
5159	206	203	197	2
5160	212	233	244	2
5161	206	225	232	2
5162	218	218	232	2
5163	199	210	232	2
5164	187	210	221	2
5165	187	195	221	2
5166	187	188	197	2
5167	181	195	209	2
5168	193	203	221	2
5169	193	225	221	2
5170	193	240	255	2
5171	206	233	232	2
5172	206	225	232	2
5173	206	233	232	2
5174	212	225	221	2
5175	224	255	244	2
5176	243	255	255	2
5177	243	255	255	2
5178	243	255	255	2
5179	243	255	255	2
5180	237	255	255	2
5181	237	218	244	2
5182	237	195	221	2
5183	237	225	221	2
5184	193	203	209	2
5185	187	210	232	2
5186	193	225	244	2
5187	206	248	255	2
5188	212	255	255	2
5189	199	248	255	2
5190	193	240	255	2
5191	187	248	255	2
5192	193	248	255	2
5193	218	255	255	2
5194	249	255	255	2
5195	255	255	255	2
5196	231	255	255	2
5197	224	255	255	2
5198	206	255	255	2
5199	193	255	255	2
5200	187	240	255	2
5201	168	225	244	2
5202	181	210	232	2
5203	181	203	232	2
5204	181	180	209	2
5205	181	165	197	2
5206	174	173	186	2
5207	199	188	197	2
5208	199	210	221	2
5209	193	218	244	2
5210	193	210	232	2
5211	193	203	221	2
5212	199	188	209	2
5213	206	180	197	2
5214	206	180	197	2
5215	199	180	209	2
5216	212	180	209	2
5217	212	180	209	2
5218	212	180	209	2
5219	206	188	209	2
5220	187	180	221	2
5221	199	180	209	2
5222	199	180	209	2
5223	206	180	209	2
5224	212	188	197	2
5225	206	203	209	2
5226	206	203	221	2
5227	206	210	232	2
5228	199	210	244	2
5229	199	218	232	2
5230	199	218	244	2
5231	199	218	232	2
5232	206	210	232	2
5233	199	218	244	2
5234	187	210	221	2
5235	168	218	221	2
5236	168	218	232	2
5237	168	225	244	2
5238	168	225	255	2
5239	181	240	244	2
5240	181	248	255	2
5241	181	248	255	2
5242	174	233	255	2
5243	174	218	255	2
5244	199	225	232	2
5245	187	225	244	2
5246	187	218	244	2
5247	187	240	244	2
5248	187	240	255	2
5249	206	248	255	2
5250	224	255	255	2
5251	224	255	255	2
5252	212	255	255	2
5253	206	248	255	2
5254	212	240	255	2
5255	212	233	255	2
5256	218	218	255	2
5257	212	240	232	2
5258	206	225	255	2
5259	199	210	221	2
5260	206	210	221	2
5261	218	248	255	2
5262	218	248	255	2
5263	224	240	255	2
5264	224	233	255	2
5265	212	218	244	2
5266	212	218	244	2
5267	212	210	232	2
5268	206	218	232	2
5269	224	225	232	2
5270	218	240	255	2
5271	212	255	255	2
5272	218	240	255	2
5273	212	233	244	2
5274	218	233	232	2
5275	224	240	232	2
5276	231	255	255	2
5277	237	255	255	2
5278	249	255	255	2
5279	243	255	255	2
5280	237	255	255	2
5281	237	255	255	2
5282	243	248	255	2
5283	237	225	244	2
5284	187	195	209	2
5285	181	195	221	2
5286	187	218	244	2
5287	187	240	255	2
5288	193	255	255	2
5289	199	255	255	2
5290	193	255	255	2
5291	187	255	255	2
5292	187	255	255	2
5293	206	255	255	2
5294	237	255	255	2
5295	249	255	255	2
5296	224	255	255	2
5297	206	255	255	2
5298	193	255	255	2
5299	187	240	255	2
5300	193	225	255	2
5301	193	225	232	2
5302	187	218	232	2
5303	181	210	232	2
5304	181	195	221	2
5305	181	180	197	2
5306	181	173	186	2
5307	187	180	186	2
5308	187	195	197	2
5309	187	195	209	2
5310	187	188	209	2
5311	187	188	209	2
5312	199	188	197	2
5313	199	180	197	2
5314	187	173	197	2
5315	187	173	186	2
5316	206	180	197	2
5317	206	180	197	2
5318	199	180	209	2
5319	193	180	209	2
5320	187	180	209	2
5321	187	173	197	2
5322	187	173	197	2
5323	193	180	197	2
5324	199	188	209	2
5325	199	210	221	2
5326	199	210	232	2
5327	199	203	232	2
5328	199	203	221	2
5329	199	218	209	2
5330	206	225	232	2
5331	199	225	232	2
5332	206	218	232	2
5333	199	210	232	2
5334	187	210	209	2
5335	181	233	244	2
5336	187	240	255	2
5337	187	233	255	2
5338	187	233	255	2
5339	193	248	255	2
5340	187	248	255	2
5341	187	248	255	2
5342	174	240	255	2
5343	174	225	255	2
5344	187	233	232	2
5345	181	218	244	2
5346	181	218	244	2
5347	181	233	244	2
5348	181	210	255	2
5349	199	240	232	2
5350	218	255	255	2
5351	224	255	255	2
5352	218	255	255	2
5353	212	248	255	2
5354	218	240	255	2
5355	212	225	255	2
5356	218	218	232	2
5357	212	225	221	2
5358	206	225	255	2
5359	206	218	232	2
5360	206	218	232	2
5361	206	225	244	2
5362	206	233	244	2
5363	206	233	244	2
5364	206	225	232	2
5365	212	225	244	2
5366	218	233	244	2
5367	224	248	255	2
5368	237	255	255	2
5369	255	255	255	2
5370	243	255	255	2
5371	243	255	255	2
5372	231	255	255	2
5373	218	248	255	2
5374	218	233	255	2
5375	224	240	255	2
5376	231	255	255	2
5377	237	255	255	2
5378	243	255	255	2
5379	237	255	255	2
5380	243	255	255	2
5381	243	255	255	2
5382	243	255	255	2
5383	249	248	255	2
5384	181	203	232	2
5385	174	203	244	2
5386	181	218	244	2
5387	187	233	255	2
5388	199	248	255	2
5389	193	255	255	2
5390	199	255	255	2
5391	193	255	255	2
5392	187	255	255	2
5393	193	255	255	2
5394	206	255	255	2
5395	206	255	255	2
5396	199	255	255	2
5397	187	240	255	2
5398	187	233	255	2
5399	193	233	244	2
5400	193	233	255	2
5401	193	233	244	2
5402	193	233	244	2
5403	187	218	244	2
5404	181	210	232	2
5405	181	188	209	2
5406	181	165	186	2
5407	181	173	197	2
5408	181	173	186	2
5409	181	180	197	2
5410	187	188	197	2
5411	193	180	197	2
5412	206	188	209	2
5413	212	180	197	2
5414	193	173	197	2
5415	199	173	186	2
5416	212	180	197	2
5417	199	188	221	2
5418	199	188	209	2
5419	193	180	209	2
5420	187	180	209	2
5421	193	180	209	2
5422	181	180	209	2
5423	181	188	209	2
5424	187	195	221	2
5425	193	203	232	2
5426	193	195	209	2
5427	199	188	209	2
5428	199	180	197	2
5429	206	180	197	2
5430	206	225	232	2
5431	206	233	255	2
5432	187	225	244	2
5433	187	218	232	2
5434	181	218	221	2
5435	181	248	255	2
5436	193	233	255	2
5437	193	233	255	2
5438	206	240	255	2
5439	212	255	255	2
5440	212	255	255	2
5441	206	255	255	2
5442	193	248	255	2
5443	187	233	244	2
5444	181	240	221	2
5445	174	218	232	2
5446	181	233	244	2
5447	181	240	255	2
5448	187	233	255	2
5449	199	248	255	2
5450	218	255	255	2
5451	231	255	255	2
5452	218	255	255	2
5453	218	240	244	2
5454	218	248	255	2
5455	212	225	255	2
5456	212	218	244	2
5457	212	225	232	2
5458	212	233	244	2
5459	212	233	255	2
5460	206	218	244	2
5461	199	203	232	2
5462	193	195	221	2
5463	187	180	209	2
5464	193	180	197	2
5465	187	180	209	2
5466	199	203	221	2
5467	212	225	232	2
5468	231	233	244	2
5469	243	255	255	2
5470	243	255	255	2
5471	243	255	255	2
5472	231	255	255	2
5473	212	240	255	2
5474	206	233	221	2
5475	199	233	221	2
5476	218	255	244	2
5477	224	255	255	2
5478	231	255	255	2
5479	231	255	255	2
5480	231	255	255	2
5481	231	255	255	2
5482	231	255	255	2
5483	231	240	255	2
5484	174	210	244	2
5485	174	225	244	2
5486	181	240	255	2
5487	187	248	255	2
5488	187	248	255	2
5489	187	255	255	2
5490	193	255	255	2
5491	187	255	255	2
5492	187	255	255	2
5493	187	255	255	2
5494	181	255	255	2
5495	193	255	255	2
5496	193	248	255	2
5497	187	218	255	2
5498	187	225	255	2
5499	187	225	244	2
5500	193	233	244	2
5501	187	240	255	2
5502	193	233	255	2
5503	199	240	255	2
5504	181	225	255	2
5505	187	203	232	2
5506	187	180	209	2
5507	187	173	197	2
5508	181	173	197	2
5509	187	180	197	2
5510	193	188	197	2
5511	206	195	197	2
5512	212	195	209	2
5513	224	180	197	2
5514	206	173	197	2
5515	212	173	197	2
5516	212	180	197	2
5517	199	195	232	2
5518	199	188	221	2
5519	193	188	209	2
5520	193	188	221	2
5521	193	188	221	2
5522	187	188	221	2
5523	187	188	221	2
5524	187	195	221	2
5525	193	203	232	2
5526	199	195	209	2
5527	199	188	221	2
5528	206	195	209	2
5529	206	203	209	2
5530	212	225	244	2
5531	218	248	255	2
5532	206	240	255	2
5533	193	240	255	2
5534	181	240	255	2
5535	181	225	255	2
5536	199	240	244	2
5537	212	255	255	2
5538	218	255	255	2
5539	212	255	255	2
5540	212	255	255	2
5541	212	255	255	2
5542	218	255	255	2
5543	212	255	255	2
5544	199	255	255	2
5545	187	233	255	2
5546	193	248	255	2
5547	193	255	255	2
5548	193	248	255	2
5549	206	255	255	2
5550	224	255	255	2
5551	243	255	255	2
5552	231	255	255	2
5553	218	233	244	2
5554	212	240	244	2
5555	212	225	255	2
5556	212	233	244	2
5557	206	233	232	2
5558	206	233	244	2
5559	206	233	244	2
5560	199	218	232	2
5561	193	188	221	2
5562	187	165	209	2
5563	181	150	197	2
5564	181	158	186	2
5565	181	158	197	2
5566	187	165	197	2
5567	199	180	209	2
5568	212	203	221	2
5569	224	240	221	2
5570	224	240	244	2
5571	224	240	232	2
5572	218	225	232	2
5573	212	203	221	2
5574	199	188	186	2
5575	193	195	186	2
5576	206	210	186	2
5577	212	233	209	2
5578	212	248	244	2
5579	212	248	232	2
5580	199	248	244	2
5581	212	248	244	2
5582	206	240	232	2
5583	206	210	221	2
5584	174	225	255	2
5585	181	240	255	2
5586	193	255	255	2
5587	199	255	255	2
5588	193	255	255	2
5589	187	248	255	2
5590	187	248	255	2
5591	187	248	255	2
5592	181	240	255	2
5593	181	233	255	2
5594	187	225	255	2
5595	206	255	255	2
5596	212	255	255	2
5597	199	240	255	2
5598	193	203	244	2
5599	193	210	255	2
5600	187	225	244	2
5601	193	233	244	2
5602	199	240	255	2
5603	199	255	255	2
5604	187	248	255	2
5605	187	218	244	2
5606	193	195	221	2
5607	199	188	221	2
5608	193	180	197	2
5609	187	180	209	2
5610	199	180	197	2
5611	206	188	197	2
5612	212	188	209	2
5613	218	180	197	2
5614	224	180	209	2
5615	212	180	209	2
5616	199	188	209	2
5617	193	195	221	2
5618	193	195	209	2
5619	187	188	221	2
5620	199	188	221	2
5621	199	195	209	2
5622	199	188	209	2
5623	199	195	221	2
5624	199	203	221	2
5625	218	210	232	2
5626	218	218	232	2
5627	212	218	244	2
5628	224	218	232	2
5629	212	225	232	2
5630	218	233	244	2
5631	224	255	255	2
5632	224	248	255	2
5633	212	255	255	2
5634	199	248	255	2
5635	199	240	255	2
5636	206	255	255	2
5637	224	255	255	2
5638	218	255	255	2
5639	212	255	255	2
5640	206	255	255	2
5641	206	255	255	2
5642	218	255	255	2
5643	218	255	255	2
5644	212	255	255	2
5645	212	255	255	2
5646	212	255	255	2
5647	199	255	255	2
5648	199	255	255	2
5649	212	255	255	2
5650	224	255	255	2
5651	237	255	255	2
5652	237	255	255	2
5653	224	225	255	2
5654	218	218	244	2
5655	212	225	255	2
5656	212	240	244	2
5657	199	225	244	2
5658	199	218	232	2
5659	193	210	221	2
5660	187	188	209	2
5661	187	173	197	2
5662	187	158	197	2
5663	187	150	186	2
5664	181	150	174	2
5665	187	150	186	2
5666	187	150	186	2
5667	193	165	197	2
5668	199	188	209	2
5669	199	210	209	2
5670	199	195	221	2
5671	206	195	209	2
5672	206	195	197	2
5673	206	180	197	2
5674	206	173	197	2
5675	206	173	197	2
5676	212	188	186	2
5677	212	210	209	2
5678	206	233	232	2
5679	199	233	232	2
5680	193	233	244	2
5681	199	240	255	2
5682	193	225	244	2
5683	199	210	244	2
5684	187	240	255	2
5685	199	255	255	2
5686	212	255	255	2
5687	218	255	255	2
5688	199	255	255	2
5689	187	240	255	2
5690	187	233	255	2
5691	174	225	255	2
5692	187	225	244	2
5693	181	225	232	2
5694	187	225	244	2
5695	199	248	244	2
5696	218	255	255	2
5697	199	255	255	2
5698	187	218	255	2
5699	187	218	255	2
5700	187	218	244	2
5701	199	225	255	2
5702	199	240	255	2
5703	199	255	255	2
5704	193	255	255	2
5705	193	233	255	2
5706	193	210	232	2
5707	187	195	221	2
5708	187	188	209	2
5709	187	180	197	2
5710	199	180	197	2
5711	206	180	209	2
5712	206	188	221	2
5713	206	180	197	2
5714	206	188	221	2
5715	206	188	209	2
5716	187	188	209	2
5717	187	195	221	2
5718	193	180	209	2
5719	193	180	209	2
5720	193	188	197	2
5721	193	188	209	2
5722	199	188	209	2
5723	206	180	221	2
5724	206	195	221	2
5725	224	218	232	2
5726	218	240	244	2
5727	218	240	255	2
5728	224	233	244	2
5729	218	240	232	2
5730	237	248	244	2
5731	237	255	255	2
5732	231	255	255	2
5733	231	255	255	2
5734	218	255	255	2
5735	224	255	255	2
5736	231	255	255	2
5737	231	255	255	2
5738	224	255	255	2
5739	218	255	255	2
5740	212	255	255	2
5741	206	255	255	2
5742	199	255	255	2
5743	206	255	255	2
5744	224	255	255	2
5745	224	255	255	2
5746	218	255	255	2
5747	218	255	255	2
5748	212	255	255	2
5749	218	255	255	2
5750	231	255	255	2
5751	237	255	255	2
5752	237	255	255	2
5753	231	248	255	2
5754	224	240	255	2
5755	224	240	255	2
5756	212	248	255	2
5757	199	225	255	2
5758	193	203	221	2
5759	181	180	197	2
5760	187	165	197	2
5761	187	165	186	2
5762	187	158	186	2
5763	193	150	174	2
5764	193	150	174	2
5765	187	150	186	2
5766	187	150	174	2
5767	181	150	186	2
5768	187	165	186	2
5769	187	180	186	2
5770	193	165	197	2
5771	193	165	186	2
5772	199	173	197	2
5773	206	173	186	2
5774	206	173	186	2
5775	212	180	197	2
5776	218	195	197	2
5777	206	203	209	2
5778	212	225	232	2
5779	212	240	244	2
5780	206	248	255	2
5781	206	248	255	2
5782	193	233	255	2
5783	199	233	255	2
5784	193	255	255	2
5785	206	255	255	2
5786	218	255	255	2
5787	212	255	255	2
5788	206	255	255	2
5789	199	233	255	2
5790	187	210	232	2
5791	181	210	244	2
5792	187	225	232	2
5793	181	233	255	2
5794	181	233	255	2
5795	193	233	244	2
5796	199	255	255	2
5797	193	240	255	2
5798	168	210	255	2
5799	174	203	244	2
5800	193	203	232	2
5801	199	210	221	2
5802	199	218	232	2
5803	199	233	255	2
5804	206	255	255	2
5805	206	248	255	2
5806	193	225	255	2
5807	187	203	244	2
5808	187	195	221	2
5809	193	180	197	2
5810	206	188	209	2
5811	206	203	221	2
5812	193	203	221	2
5813	199	195	221	2
5814	199	195	232	2
5815	193	195	221	2
5816	187	195	221	2
5817	193	180	221	2
5818	193	173	209	2
5819	193	180	221	2
5820	193	180	209	2
5821	193	188	209	2
5822	193	195	221	2
5823	193	195	221	2
5824	199	203	209	2
5825	231	225	232	2
5826	218	248	255	2
5827	224	255	255	2
5828	224	248	255	2
5829	218	255	244	2
5830	231	255	255	2
5831	224	248	255	2
5832	231	255	255	2
5833	224	255	255	2
5834	224	255	255	2
5835	231	255	255	2
5836	237	255	255	2
5837	237	255	255	2
5838	237	255	255	2
5839	231	255	255	2
5840	218	255	255	2
5841	206	255	255	2
5842	199	248	255	2
5843	199	255	255	2
5844	206	255	255	2
5845	224	255	255	2
5846	224	255	255	2
5847	231	255	255	2
5848	231	255	255	2
5849	231	255	255	2
5850	237	255	255	2
5851	243	255	255	2
5852	243	255	255	2
5853	237	255	255	2
5854	231	255	255	2
5855	224	248	255	2
5856	212	240	255	2
5857	199	210	255	2
5858	187	188	209	2
5859	181	173	197	2
5860	187	173	197	2
5861	187	180	186	2
5862	193	173	209	2
5863	206	158	186	2
5864	199	158	186	2
5865	193	158	186	2
5866	187	158	186	2
5867	181	150	186	2
5868	187	158	174	2
5869	174	158	186	2
5870	187	158	186	2
5871	187	158	174	2
5872	187	165	186	2
5873	199	165	186	2
5874	199	173	186	2
5875	206	188	197	2
5876	212	203	209	2
5877	206	210	209	2
5878	212	225	221	2
5879	212	240	244	2
5880	206	248	255	2
5881	199	248	255	2
5882	193	240	255	2
5883	206	240	255	2
5884	199	255	255	2
5885	206	255	255	2
5886	206	255	255	2
5887	199	255	255	2
5888	181	233	255	2
5889	187	210	232	2
5890	181	195	209	2
5891	181	188	209	2
5892	193	210	221	2
5893	193	233	255	2
5894	199	233	255	2
5895	199	218	255	2
5896	199	225	232	2
5897	187	218	232	2
5898	168	210	232	2
5899	181	203	232	2
5900	193	210	244	2
5901	193	203	221	2
5902	199	195	221	2
5903	199	218	244	2
5904	206	248	255	2
5905	206	233	255	2
5906	199	233	244	2
5907	193	210	232	2
5908	187	195	232	2
5909	193	188	221	2
5910	199	180	221	2
5911	199	218	244	2
5912	193	218	244	2
5913	187	210	244	2
5914	193	210	232	2
5915	199	203	244	2
5916	199	195	232	2
5917	199	180	221	2
5918	187	180	221	2
5919	187	180	221	2
5920	181	180	209	2
5921	174	188	221	2
5922	168	195	221	2
5923	168	195	221	2
5924	181	203	221	2
5925	199	233	232	2
5926	218	255	255	2
5927	231	255	255	2
5928	224	255	255	2
5929	224	255	255	2
5930	224	255	244	2
5931	224	248	244	2
5932	224	255	255	2
5933	218	255	255	2
5934	218	255	255	2
5935	237	255	255	2
5936	231	255	255	2
5937	237	255	255	2
5938	237	255	255	2
5939	243	255	255	2
5940	237	255	255	2
5941	218	255	255	2
5942	206	255	255	2
5943	199	255	255	2
5944	206	255	255	2
5945	212	255	255	2
5946	218	255	255	2
5947	231	255	255	2
5948	237	255	255	2
5949	243	255	255	2
5950	249	255	255	2
5951	249	255	255	2
5952	249	255	255	2
5953	243	255	255	2
5954	243	255	255	2
5955	237	255	255	2
5956	218	248	255	2
5957	199	210	244	2
5958	193	165	197	2
5959	187	165	197	2
5960	193	180	197	2
5961	193	195	209	2
5962	206	195	221	2
5963	206	173	197	2
5964	199	165	197	2
5965	206	158	186	2
5966	187	150	186	2
5967	181	150	186	2
5968	174	150	174	2
5969	168	150	186	2
5970	174	150	174	2
5971	181	150	174	2
5972	187	158	186	2
5973	193	158	186	2
5974	193	165	186	2
5975	193	188	186	2
5976	199	203	197	2
5977	212	210	209	2
5978	212	210	209	2
5979	212	233	232	2
5980	206	248	255	2
5981	206	248	255	2
5982	206	240	244	2
5983	206	248	244	2
5984	187	225	244	2
5985	199	240	255	2
5986	206	248	255	2
5987	199	233	255	2
5988	187	203	221	2
5989	193	195	209	2
5990	187	188	209	2
5991	187	188	209	2
5992	193	203	209	2
5993	199	218	244	2
5994	206	218	232	2
5995	206	203	232	2
5996	199	203	232	2
5997	199	203	221	2
5998	206	225	244	2
5999	212	233	255	2
6000	212	225	255	2
6001	206	203	244	2
6002	199	195	209	2
6003	193	210	232	2
6004	199	210	232	2
6005	199	203	232	2
6006	193	210	244	2
6007	187	203	221	2
6008	174	203	232	2
6009	181	203	232	2
6010	181	203	232	2
6011	187	210	244	2
6012	187	210	232	2
6013	187	203	232	2
6014	206	203	232	2
6015	206	203	232	2
6016	206	195	221	2
6017	206	188	221	2
6018	187	180	209	2
6019	174	180	209	2
6020	168	180	209	2
6021	149	188	209	2
6022	143	188	221	2
6023	149	195	221	2
6024	149	210	209	2
6025	162	218	209	2
6026	193	248	255	2
6027	218	255	255	2
6028	224	255	255	2
6029	231	248	255	2
6030	231	255	255	2
6031	231	240	255	2
6032	212	248	244	2
6033	212	248	244	2
6034	212	255	255	2
6035	224	255	255	2
6036	224	255	255	2
6037	237	255	255	2
6038	243	255	255	2
6039	237	255	255	2
6040	231	255	255	2
6041	224	255	255	2
6042	212	255	255	2
6043	206	255	255	2
6044	212	255	255	2
6045	218	255	255	2
6046	212	248	255	2
6047	224	255	255	2
6048	231	255	255	2
6049	237	255	255	2
6050	243	255	255	2
6051	237	255	255	2
6052	243	255	255	2
6053	243	255	255	2
6054	249	255	255	2
6055	249	255	255	2
6056	231	255	255	2
6057	218	233	255	2
6058	206	180	221	2
6059	206	180	221	2
6060	206	188	209	2
6061	212	203	221	2
6062	212	203	232	2
6063	206	188	221	2
6064	199	180	209	2
6065	206	165	186	2
6066	193	165	186	2
6067	181	150	186	2
6068	174	143	174	2
6069	168	143	186	2
6070	181	150	174	2
6071	181	158	174	2
6072	187	158	186	2
6073	193	165	174	2
6074	193	173	186	2
6075	206	188	197	2
6076	199	203	197	2
6077	212	203	209	2
6078	218	210	221	2
6079	206	240	232	2
6080	206	248	255	2
6081	199	248	255	2
6082	206	248	255	2
6083	206	255	255	2
6084	181	203	221	2
6085	187	218	232	2
6086	199	233	232	2
6087	199	225	232	2
6088	199	203	221	2
6089	199	195	209	2
6090	193	188	209	2
6091	187	188	209	2
6092	193	195	209	2
6093	206	203	221	2
6094	218	195	209	2
6095	212	188	209	2
6096	212	188	209	2
6097	218	195	221	2
6098	224	255	232	2
6099	237	255	255	2
6100	224	248	255	2
6101	218	218	255	2
6102	206	188	221	2
6103	193	195	209	2
6104	193	195	209	2
6105	187	195	209	2
6106	181	195	209	2
6107	174	195	221	2
6108	162	203	221	2
6109	174	210	221	2
6110	174	210	221	2
6111	181	203	232	2
6112	181	195	209	2
6113	168	180	221	2
6114	187	188	209	2
6115	193	195	209	2
6116	199	188	221	2
6117	199	158	197	2
6118	187	165	186	2
6119	168	173	186	2
6120	149	180	197	2
6121	143	188	221	2
6122	137	188	232	2
6123	143	195	221	2
6124	143	195	221	2
6125	156	195	221	2
6126	174	233	232	2
6127	206	255	244	2
6128	218	255	255	2
6129	231	255	255	2
6130	231	255	255	2
6131	218	233	255	2
6132	212	233	232	2
6133	206	233	232	2
6134	212	240	244	2
6135	212	255	255	2
6136	224	255	255	2
6137	237	255	255	2
6138	249	255	255	2
6139	237	255	255	2
6140	224	255	255	2
6141	212	255	255	2
6142	199	255	255	2
6143	212	255	255	2
6144	218	255	255	2
6145	218	255	255	2
6146	218	255	255	2
6147	224	255	255	2
6148	224	255	255	2
6149	224	255	255	2
6150	224	255	255	2
6151	231	255	255	2
6152	237	255	255	2
6153	237	255	255	2
6154	243	255	255	2
6155	249	255	255	2
6156	243	255	255	2
6157	231	255	255	2
6158	218	218	244	2
6159	218	203	221	2
6160	224	218	221	2
6161	224	218	244	2
6162	218	210	244	2
6163	212	195	232	2
6164	206	188	221	2
6165	199	165	197	2
6166	187	158	197	2
6167	181	150	186	2
6168	181	150	186	2
6169	187	143	186	2
6170	193	158	186	2
6171	193	173	186	2
6172	199	180	186	2
6173	199	180	197	2
6174	206	188	209	2
6175	212	203	197	2
6176	206	203	221	2
6177	212	195	209	2
6178	212	203	209	2
6179	212	225	232	2
6180	218	255	255	2
6181	224	255	255	2
6182	224	255	255	2
6183	218	255	255	2
6184	174	188	197	2
6185	181	188	209	2
6186	193	203	221	2
6187	199	210	232	2
6188	199	203	232	2
6189	206	203	221	2
6190	193	203	221	2
6191	181	195	209	2
6192	187	188	197	2
6193	193	188	209	2
6194	206	188	209	2
6195	218	188	221	2
6196	224	188	221	2
6197	218	195	221	2
6198	218	218	232	2
6199	224	255	255	2
6200	218	240	255	2
6201	212	218	255	2
6202	206	195	221	2
6203	193	195	197	2
6204	193	180	209	2
6205	181	195	209	2
6206	174	195	209	2
6207	162	188	209	2
6208	156	195	221	2
6209	168	188	209	2
6210	174	195	221	2
6211	187	195	221	2
6212	181	180	197	2
6213	174	180	197	2
6214	181	188	197	2
6215	193	195	221	2
6216	193	180	221	2
6217	187	158	197	2
6218	181	165	186	2
6219	168	173	197	2
6220	149	188	209	2
6221	143	195	221	2
6222	137	195	232	2
6223	137	195	221	2
6224	137	188	221	2
6225	131	188	221	2
6226	156	203	221	2
6227	187	240	232	2
6228	212	255	255	2
6229	224	255	255	2
6230	224	255	255	2
6231	218	233	244	2
6232	212	225	221	2
6233	206	233	232	2
6234	206	240	232	2
6235	206	248	244	2
6236	218	255	255	2
6237	224	255	255	2
6238	231	255	255	2
6239	231	255	255	2
6240	218	255	255	2
6241	206	255	255	2
6242	199	248	244	2
6243	212	248	255	2
6244	224	248	255	2
6245	224	255	255	2
6246	231	255	255	2
6247	231	248	255	2
6248	218	255	255	2
6249	212	255	255	2
6250	212	248	244	2
6251	218	255	255	2
6252	224	255	255	2
6253	224	255	255	2
6254	243	255	255	2
6255	249	255	255	2
6256	255	255	255	2
6257	243	255	255	2
6258	231	255	255	2
6259	231	225	255	2
6260	224	225	244	2
6261	224	233	255	2
6262	212	225	255	2
6263	212	210	244	2
6264	206	188	244	2
6265	199	158	209	2
6266	193	158	197	2
6267	187	150	197	2
6268	199	150	197	2
6269	206	158	197	2
6270	206	173	197	2
6271	199	188	197	2
6272	212	195	209	2
6273	212	203	209	2
6274	218	210	221	2
6275	218	210	221	2
6276	212	203	221	2
